Tnfrsf22	-3.13510288076179	1.57169351321051e-05	-2.86854874326741	0.000374062231925448
Syt5	+2.02588899591051	1.60949891398499e-05	2.28196352857551	1.21436617289178e-05
Txk	+1.9352864471296	1.64054977947417e-05	2.1944126880165	2.99105637754474e-06
Tlr5	-2.8513099147612	1.7581405397351e-05	-2.59710789060819	0.000409905314714201
Ms4a6b	-3.57567547214777	1.82575380930871e-05	-3.31712736208918	0.000306275892867828
Tnni2	-3.57567547214777	1.82575380930871e-05	-3.31211183892496	0.000306275892867828
Car2	-2.05021398317528	1.98326158180703e-05	-1.78782520145286	0.000713301647919844
Klhl10	+1.69778713340295	2.0052716288879e-05	1.95705846228274	6.05827464001187e-06
Lincr	-2.64967605359155	2.02139064611856e-05	-2.38760694755615	0.000419804030360086
Tm6sf2	+2.47960696335342	2.1120341157947e-05	2.75607234190161	7.21738221298812e-06
Tbc1d2	+1.00005670251984	2.16662086145923e-05	1.25966191382514	2.72816796656714e-07
Fgf2	-2.15782295726188	2.19309833539019e-05	-1.90089177018267	0.000515582622575942
Tmem79	-2.15782295726188	2.19309833539019e-05	-1.90227361455013	0.000515582622575942
Elovl7	-2.32774795870419	2.22523711540991e-05	-2.07376713485767	0.000631289035869118
Ydjc	+1.31166232603934	2.27693818067058e-05	1.56827073810654	9.74244779066539e-07
Nol4	+2.99418013618317	2.39653329686395e-05	3.26313112740952	6.73101684906989e-06
Ptprt	+1.85667661243324	2.42375692376099e-05	2.11299908038834	3.1038113379576e-06
Gap43	INF	2.56424624809922e-05	-Inf	0.000353720346209286
Orm1	INF	2.56424624809922e-05	-Inf	0.000353720346209286
Il21r	INF	2.56424624809922e-05	-Inf	0.000353720346209286
Tbx18	INF	2.56424624809922e-05	-Inf	0.000353720346209286
Pbld	+3.3726917594369	2.71923272934048e-05	3.63195521061025	1.30324171304835e-05
1700066B19Rik	+3.3726917594369	2.71923272934048e-05	3.602561458881	1.30324171304835e-05
9530002B09Rik	+3.3726917594369	2.71923272934048e-05	3.66103719203741	1.30324171304835e-05
Stat4	+2.67225204129581	2.87873036091087e-05	2.96059747389632	9.49883474073977e-06
4932411G14Rik	+4.13168365993311	3.03168195068365e-05	4.36167586787961	2.19255926222418e-05
1700001J03Rik	+4.13168365993311	3.03168195068365e-05	4.42020600919775	2.19255926222418e-05
Rnf151	+4.19581399735282	3.06335366644434e-05	4.4845824554568	1.96731101162155e-05
Slc17a7	+1.20990882723861	3.10867392637121e-05	1.4719929538903	0.000108615428537156
Ms4a7	-2.78717957734149	3.33752539951822e-05	-2.52751658324704	0.000701875234157947
Card11	-2.78717957734149	3.33752539951822e-05	-2.53016302742588	0.000701875234157947
Dupd1	INF	3.66210434765375e-05	INF	2.62032650429026e-05
Ppyr1	INF	3.66210434765375e-05	INF	2.62032650429026e-05
Bex6	INF	3.66210434765375e-05	INF	2.62032650429026e-05
Nlrp9b	INF	3.66210434765375e-05	INF	2.62032650429026e-05
Gfra3	-2.59078236453798	3.67757512792771e-05	-2.32978186948164	0.000704033638745611
Gm595	+1.87388590246546	3.89975776050075e-05	2.1386785674957	7.56287738012304e-06
Ribc1	+1.44669234088068	4.01059955180837e-05	1.71028591537178	3.7650756421836e-06
Eya4	+2.89464446263226	4.04311692141901e-05	3.16305792776724	2.02822923835043e-05
BC030396	+2.06456946407457	4.14916803775517e-05	2.32334816598453	6.75018615727039e-06
Phactr3	+2.06456946407457	4.14916803775517e-05	2.31628074137107	6.74997352739263e-06
Slc28a1	+2.94527053570223	4.18099019651944e-05	3.21402916545329	1.17209696934455e-05
Ndufa4l2	+1.05616702307887	4.3073001452328e-05	1.31149764151678	7.6151454027584e-07
Tmem144	+1.09215529574647	4.40212196557368e-05	1.35031385799872	1.24961749134549e-06
Slco5a1	-4.23463855431271	4.71386290370409e-05	-3.97953474208529	0.000726343587727022
Nppc	-4.23463855431271	4.71386290370409e-05	-3.98342714971388	0.000726343587727022
E030010A14Rik	-4.23463855431271	4.71386290370409e-05	-3.97568175347063	0.000726332207809654
1700125D06Rik	+3.31610823107053	4.75467461162382e-05	3.57483873429881	2.30461986039621e-05
Tmem195	+2.62644835168269	4.83756613702938e-05	2.9149821141807	1.6154713741828e-05
AW146299	+2.62644835168269	4.83756613702938e-05	2.88534963603604	1.61530785051557e-05
Cyb5d2	+1.10223988204063	5.11634615902863e-05	1.36130426472575	1.40978787091578e-06
Atp10b	-3.0647135528704	5.6716246492269e-05	-2.80186840437406	0.000656219505878489
Sostdc1	-3.0647135528704	5.6716246492269e-05	-2.81220351185025	0.000656219505878489
BC054059	-3.0647135528704	5.6716246492269e-05	-2.80056976795274	0.000656219505878489
Ankrd34a	-3.0647135528704	5.6716246492269e-05	-2.80800639053752	0.000656219505878489
Rnf141	+1.42432452785223	5.7879480256236e-05	1.6817586583337	5.62779825711349e-06
Icam5	+2.25721454201697	6.14705618113871e-05	2.51585420489099	1.43883130581617e-05
Dio2	+1.9285917945556	6.23134891690753e-05	2.17126146311416	1.15928540924871e-05
Gm129	+1.20474712212283	6.71441658298611e-05	1.47206901160777	3.54952069314315e-06
Slfnl1	INF	6.93093562101614e-05	INF	4.98359025173026e-05
Frmpd4	-3.41521079995453	7.19745799614332e-05	-3.15942524060924	0.000995991883199117
Capsl	+1.80975556504575	9.21542257372301e-05	2.06282601971006	1.88389476629553e-05
Espnl	+3.99418013618317	9.39693565310487e-05	4.28252556878368	7.25996401322864e-05
Gal	+3.99418013618317	9.39693565310487e-05	4.28252556878368	7.25996401322864e-05
Rnf125	+1.95765426015806	0.000100551390228859	2.21626896588923	2.81052653758283e-05
Sall3	+1.3785208382391	0.000119843555582485	1.6327743886313	1.24447840203683e-05
Nags	+1.25721454201697	0.000120671805183109	1.52092601078481	7.81602594652496e-06
Tmem56	+1.3243287378755	0.000130908355131532	1.58485534819123	1.04576061194696e-05
Apobec4	INF	0.000131877207556472	INF	9.41156837760512e-05
Hist3h2bb	INF	0.000131877207556472	INF	9.41156837760512e-05
Tssk3	INF	0.000131877207556472	INF	9.41156837760512e-05
Cml2	INF	0.000131877207556472	INF	9.41156837760512e-05
Grik2	+1.70467351898819	0.000133919033771547	1.95078040787912	0.000320855525740198
3110049J23Rik	+1.52024894785076	0.000134833682960494	1.76947862539055	1.64627257007493e-05
Cdh20	+3.19581399735282	0.000145795811846045	3.45469344381491	7.18855931129728e-05
Cpne8	+1.05076366454954	0.000150662616827312	1.31032367316544	6.25956674887399e-06
AY358078	+3.9201795547394	0.000165825165983478	4.20842255198583	0.000131573614860659
Kcnc1	+3.9201795547394	0.000165825165983478	4.20842255198583	0.000131573614860659
Asah3l	+1.15029933810046	0.000177899668485667	1.41540942534453	1.04555637911294e-05
4430402I18Rik	+1.99418013618317	0.00025067849328605	2.22418245547782	0.000958743964540308
Spaca3	INF	0.000252228277321518	INF	0.000178453141195116
EG545047	INF	0.000252228277321518	INF	0.000178453141195116
Csmd3	INF	0.000252228277321518	INF	0.000178453141195116
Ropn1	INF	0.000252228277321518	INF	0.000178453141195116
Casr	INF	0.000252228277321518	INF	0.000178453141195116
EG330513	INF	0.000252228277321518	INF	0.000178453141195116
BB014433	INF	0.000252228277321518	INF	0.000178453141195116
4933402J07Rik	INF	0.000252228277321518	INF	0.000178453141195116
Slc6a4	+2.08728954057465	0.000254666298933194	2.32699327800395	0.000102880825057877
Gm525	+3.13168365993311	0.000255470111822189	3.36167586787961	0.00012621779011536
Catsper4	+3.13168365993311	0.000255470111822189	3.36167586787961	0.00012621779011536
Nkx2-4	+3.84217704273812	0.000293125292836592	4.07191363473386	0.000237303559786629
EG545952	+3.84217704273812	0.000293125292836592	4.13073870387093	0.000237303559786629
Mycs	+3.84217704273812	0.000293125292836592	4.07234618904658	0.000237303559786629
Zfy2	+3.84217704273812	0.000293125292836592	4.13030621439353	0.000237303559786629
Pacsin1	+1.04729147264274	0.000328271882722592	1.30292938154183	0.000771654494446127
Pou4f1	+1.0691421938644	0.000336966643472343	1.32813089557994	2.32373408207985e-05
Crip3	+1.30696757721407	0.000350886163283935	1.57685178943001	3.99052017773522e-05
Rho	+1.84217704273812	0.000375238580548178	2.07949121842168	0.000112945095828746
Accn3	+2.42713954345928	0.000381927131991375	2.68588734896369	0.000130793251021141
Cpne9	+2.20830494153602	0.000389898199152391	2.47343311972799	0.000152027626526612
Aox4	+1.57914263690433	0.000419779494573264	1.83814995165301	6.7526022657565e-05
Chrnb2	+1.43778678765879	0.000429679650308413	1.68689773178004	5.62179090316543e-05
Gucy2g	+3.06456946407457	0.000447499842524598	3.32362620386341	0.000220414447075202
Brunol4	+1.60513784543727	0.000452628647302328	1.86693369679169	0.000107881965039011
Irx2	+1.15337873103243	0.000462389045066951	1.41508800956042	0.000395063678634071
Npm2	+1.33967670220894	0.000464969409251786	1.60363825592466	7.06920469869079e-05
Lyzl6	INF	0.000484742008547685	INF	0.000336435454161296
Zdhhc11	INF	0.000484742008547685	INF	0.000336435454161296
4930511I11Rik	INF	0.000484742008547685	INF	0.000336435454161296
EG434172	INF	0.000484742008547685	INF	0.000336435454161296
4921517D21Rik	INF	0.000484742008547685	INF	0.000587040751374713
Slc22a7	+3.75971488254615	0.000519038728965909	3.98999850682044	0.00042678956686202
Hapln4	+3.75971488254615	0.000519038728965909	3.99022743550419	0.00042678956686202
Cyp19a1	+3.75971488254615	0.000519038728965909	3.98976954180423	0.00042678956686202
Trpc7	+2.61085149663167	0.000535689889759764	2.87945839752052	0.000299732606170701
4930538K18Rik	+2.61085149663167	0.000535689889759764	2.89945075941865	0.000299732606170701
Nudt21	+1.28368675337816	0.000582040038678049	1.53274079451442	0.000370342052280178
Plcb2	+1.23296699577029	0.000605337857627758	1.48912452576794	7.63921865422346e-05
Npc1l1	+2.31610823107053	0.000618944689952029	2.57530582293498	0.000361369751123115
Plcz1	+2.31610823107053	0.000618944689952029	2.57530582293498	0.000361369751123115
Ppfia2	+1.90929123859666	0.000624894648097397	2.1641653651227	0.000175253426231026
Itgad	+2.15767886846605	0.000630443953567848	2.42261054127301	0.000248116008828184
Gm1968	+1.41948597091584	0.000695048374864307	1.69101026191277	0.000135500542699584
BC029169	+1.04308973666412	0.000721376012296611	1.30736247051624	0.00044571520888893
4933437F05Rik	+2.54672115921195	0.000896203731147655	2.79584598176958	0.000506575803496698
Wnt7a	+2.54672115921195	0.000896203731147655	2.79619983679567	0.000506575803496698
C030030A07Rik	+2.54672115921195	0.000896203731147655	2.79566902170448	0.000506575803496698
Kel	+3.67225204129581	0.000920542721159977	3.96059747389632	0.00076713366948758
Psg17	+3.67225204129581	0.000920542721159977	3.96059747389632	0.00076713366948758
Myf6	INF	0.000935566258720853	INF	0.000636954600565509
Foxa3	INF	0.000935566258720853	INF	0.000636954600565509
Styx	+1.81909342962508	0.00097802829013089	2.09892016881469	0.000436826076864425
Slc15a1	+1.86489711923821	0.000981456864386502	2.11995552595256	0.000277010408954379

